query_position,validation_index,shuffled_source_index,wrong_molecule_source_index,wrong_molecule_distance
869,14249,26141,37582,21.607414
870,883,40694,14374,7.236821
871,31589,13326,35585,6.8656096
872,48142,2759,41594,26.151676
873,2276,5444,47530,15.440105
874,22904,41674,20579,24.07908
875,27437,7854,2832,17.197071
876,32066,33604,42594,13.59687
877,44302,29962,32098,21.096296
878,49833,9856,47587,15.286122
879,21840,21175,7145,31.275173
880,19849,40140,13139,11.294524
881,5783,47891,26255,10.270155
882,36557,34578,45705,7.625064
883,44900,10441,24249,5.7083025
884,872,20680,37962,13.562914
885,32792,16308,32348,8.941727
886,10958,28676,37022,11.161883
887,28184,11463,18474,9.703942
888,42835,46071,32914,18.316608
889,38509,44994,47634,17.569345
890,33179,19250,49206,13.921402
891,30244,44254,37365,19.529112
892,35283,11785,27966,12.709447
893,38707,26390,46529,12.705719
894,1291,17742,7958,2.3987048
895,3610,22563,26849,10.998879
896,36968,42782,23558,8.522245
897,37162,19603,10575,16.814924
898,38863,8962,18629,25.883116
899,25848,41108,20580,27.496145
900,28161,13184,13982,8.935355
901,10949,14733,47559,12.122996
902,8850,560,2981,10.739861
903,12724,34188,15964,21.692368
904,32190,48818,47938,18.881304
905,48503,37673,24022,23.216442
906,36297,18980,27107,15.915326
907,30586,662,581,22.912985
908,16946,16771,9080,7.8733335
909,25241,30025,37615,22.433977
910,28360,26274,47730,8.404319
911,40136,26555,11425,6.0681553
912,42767,7356,24420,24.15934
913,5793,26074,5733,16.311205
914,12474,23498,32337,14.132464
915,48772,29542,35110,12.636525
916,22343,25881,6976,14.719894
917,5672,40458,17258,15.089301
918,42568,9655,35896,14.045876
919,10982,46311,15562,13.969545
920,36803,35373,1561,11.651641
921,13722,42828,19717,14.841817
922,1568,10978,43473,10.082824
923,9032,3856,41493,26.668036
924,33722,47018,7205,19.729519
925,18037,48224,43176,10.318583
926,32208,14096,17165,22.651926
927,13604,11142,15337,21.133333
928,45011,17675,42011,14.68799
929,34585,29598,14246,11.867092
930,6764,48999,9748,13.21779
931,37991,35461,7876,13.344381
932,16308,19639,11000,30.042238
933,11702,36555,20124,14.3299265
934,11245,35950,28976,19.985107
935,34498,44918,25925,20.471695
936,33596,18971,21529,14.078108
937,35930,47548,9606,23.217672
938,46256,20392,29301,21.7327
939,26533,24389,24629,11.985282
940,13240,31005,13649,7.5438175
941,5703,5402,9345,14.694521
942,41691,36327,29794,5.8486466
943,37561,38353,26618,12.498476
944,35701,47013,31290,9.777043
945,6597,24895,18945,10.526183
946,25563,3838,46526,26.89123
947,37927,21509,14629,19.7018
948,48097,20334,37740,23.90765
949,26756,30708,13346,12.950185
950,32077,15810,43525,21.266518
951,28938,46901,4013,25.531599
952,30141,39572,4507,10.234918
953,16867,15547,29072,13.576246
954,24273,37205,18358,3.9833791
955,2855,25766,37628,24.398607
956,31023,1822,33159,17.717958
957,13551,30518,34723,9.241835
958,14153,49564,11279,14.611606
959,42649,44594,6902,22.295856
960,3651,16590,37642,9.367236
961,2087,36944,7173,13.706723
962,11261,33979,26024,26.346872
963,12111,19941,41769,5.3216143
964,25840,48066,9273,15.42269
965,29851,27179,4994,10.362968
966,25741,876,46689,15.796674
967,28719,32140,39707,25.37715
968,21388,41004,10534,18.189714
969,42959,32349,4084,18.698826
970,12561,7732,27573,8.5528145
971,15796,26975,2345,2.8834794
972,20747,23989,14999,4.3420634
973,12047,37148,11373,12.364994
974,37935,43477,24550,8.159721
975,16062,14549,41565,18.334435
976,21007,18465,19602,15.194226
977,35182,13726,36843,23.817059
978,49708,27797,42943,14.354222
979,17878,13093,27178,5.054778
980,34256,22597,12604,15.095052
981,18364,1646,13600,14.996182
982,2030,46715,16049,4.2865787
983,7970,28194,15613,23.351877
984,29186,29505,1585,19.121157
985,18928,46834,13708,2.1951318
986,43607,42392,25892,25.804913
987,30585,45488,31259,17.713003
988,21620,1249,572,14.2455015
989,47765,37017,40279,12.311875
990,24386,46327,15796,21.027618
991,26340,31940,27851,23.327248
992,47551,49647,6629,13.527379
993,44452,5809,1720,19.947392
994,20736,2679,48281,15.866393
995,36899,7498,9773,10.724283
996,36944,34385,48573,21.675209
997,17074,46776,13997,8.782098
998,6796,39992,41132,51.847923
999,119,39401,11429,16.492004
1000,24857,34232,26719,17.540174
1001,10563,11350,18409,9.622653
1002,14101,39549,33600,11.800321
1003,3799,48924,37220,27.336924
1004,49734,989,11503,9.651091
1005,45185,12759,38701,10.31089
1006,19767,39233,4579,24.184214
1007,36333,44303,21892,16.381767
1008,22601,49583,36982,21.567236
1009,49875,25605,12240,17.77745
1010,13204,11043,43858,10.633223
1011,36650,25571,14039,17.158327
1012,4179,44172,46139,14.101569
1013,14687,5410,30929,12.509898
1014,17220,33660,12780,15.3523035
1015,23372,8142,35683,16.182568
1016,33245,21995,11042,12.57828
1017,6442,33764,33558,16.704645
1018,35486,8912,31635,20.877052
1019,35148,44765,14993,13.8840065
1020,25546,43406,8971,18.565361
1021,3554,2650,10778,13.576767
1022,42693,619,42482,4.130501
1023,15153,8728,23741,19.19797
1024,44783,10697,17454,10.762359
1025,1174,46281,35955,11.803196
1026,5221,11301,21641,24.278334
1027,40204,8345,9216,18.57974
1028,4618,21251,8675,11.841281
1029,23938,43000,46628,24.478456
1030,49489,24136,34758,10.220482
1031,31938,15161,31971,21.658115
1032,38837,2963,47572,15.840514
1033,48781,3111,44962,8.601886
1034,5853,15551,328,9.554263
1035,1239,9115,4825,14.527243
1036,30940,15100,2042,17.188803
1037,32140,35734,13544,12.946102
1038,37157,12649,3790,10.176068
1039,44145,33257,34411,20.730005
1040,12015,5522,37956,22.353565
1041,14529,48135,2807,7.5330815
1042,19623,10018,48076,13.809212
1043,13856,23858,47692,16.805986
1044,1353,8637,16247,17.170221
1045,38301,27645,40035,17.769026
1046,29868,22367,38442,10.15524
1047,3482,42687,23432,21.662565
1048,12084,14597,23567,10.051965
1049,14700,2021,19284,5.1916633
1050,35787,48894,27535,24.302532
1051,2475,48915,10682,18.535011
1052,42516,20367,9540,16.558697
1053,48392,2618,36502,16.000168
1054,48413,47833,44665,14.977343
1055,15398,30515,40513,13.897408
1056,23140,29078,7230,27.593317
1057,49420,16942,11367,9.542258
1058,31267,42662,31053,21.90691
1059,17741,4386,8738,22.252348
1060,35293,34321,490,15.617053
1061,20015,16,17277,19.5326
1062,33764,34585,21430,16.45564
1063,29190,1651,16590,19.7373
1064,41765,7497,16608,21.23441
1065,42431,19189,2764,5.5347357
1066,34294,4484,30057,14.329066
1067,7868,43275,27749,18.945723
1068,5740,13307,28539,21.234215
1069,9456,2656,7920,1.9176147
1070,36523,14614,14788,19.95042
1071,37039,39578,31747,22.572659
1072,32458,34154,7473,16.139612
1073,18804,28767,3516,23.980852
1074,49996,31998,27303,20.649872
1075,10470,26234,47231,16.718853
1076,17444,648,45068,25.542116
1077,47286,19514,9066,19.32396
1078,30756,28603,15999,19.570822
1079,19229,30511,9365,19.549786
1080,41477,14910,9697,11.832717
1081,33539,24576,8599,21.917019
1082,9967,26855,34433,10.244937
1083,27961,38148,19964,6.7543206
1084,24895,26576,33658,8.802022
1085,37774,40644,11153,4.110593
1086,33055,40522,8403,8.10363
1087,22195,41985,26935,22.378841
1088,15841,5356,34876,14.876379
1089,3940,10563,1026,8.927709
1090,30052,47242,38683,24.637787
1091,35216,34737,46709,22.451239
1092,21546,12704,13682,20.44192
1093,30729,24291,17641,16.151632
1094,26730,37876,35260,7.309678
1095,45673,30560,33388,7.8511543
1096,39416,2533,27587,17.25639
1097,5290,4266,12177,9.725386
1098,49860,9471,5798,20.56977
1099,27878,47404,25203,17.939255
1100,4757,4572,9680,12.300855
1101,31240,41956,22713,20.070086
1102,1923,8101,10247,17.815603
1103,40280,43721,17689,17.096811
1104,25060,30667,3443,19.731411
1105,6343,33520,19113,13.963374
1106,8126,11261,24998,5.793062
1107,46384,5399,7672,23.354494
1108,13475,23976,17930,23.6348
1109,43477,20526,47068,21.54685
1110,43695,49250,18798,21.41049
1111,41632,46756,17049,5.5175056
1112,39249,42322,37717,18.706081
1113,22047,34654,28401,19.326012
1114,9513,28085,40030,13.956081
1115,38602,44920,30111,16.232924
1116,16790,33583,48506,16.115187
1117,29762,25433,17017,22.632315
1118,18072,49814,15445,24.66467
1119,15230,26515,2331,20.375992
1120,32798,43517,15030,21.504005
1121,24041,12793,5816,23.152847
1122,49076,11088,37434,19.463627
1123,9865,2669,45196,21.581491
1124,5424,7605,29604,14.964264
1125,12727,29412,4374,15.254086
1126,27724,12901,5064,23.00848
1127,7826,13847,11364,22.54419
1128,46731,8336,16940,9.666023
1129,2757,46508,14995,19.012482
1130,24662,30668,33296,13.458296
1131,24768,4150,49552,22.376072
1132,28739,1568,40231,23.454561
1133,33479,43231,17506,27.222347
1134,29520,42302,26013,16.988478
1135,4191,48392,11477,15.117428
1136,12219,47278,5809,15.699491
1137,35575,18364,46705,23.680006
1138,4508,7259,39586,21.623201
1139,1799,3310,25654,12.775442
1140,43959,31362,20410,16.917229
1141,18073,26865,26790,12.739426
1142,13894,5584,39537,15.314644
1143,14467,45673,7611,19.91118
1144,36867,35899,20625,15.118364
1145,14885,45802,2684,12.603517
1146,22775,8292,49288,19.761875
1147,4193,28184,2899,12.265715
1148,34080,2644,14827,8.568436
1149,23314,4189,8459,20.081955
1150,9258,36875,11566,20.176039
1151,34160,41914,3549,24.14878
1152,37916,30293,26131,19.691193
1153,38699,31316,25967,15.873624
1154,5850,19261,17598,15.921737
1155,35572,22006,13525,24.761992
1156,23273,10839,22719,6.8430543
1157,37149,16633,66,19.624891
1158,42118,4697,2551,21.88879
1159,46558,46994,19835,17.265074
1160,46873,12632,16056,10.679708
1161,49789,39865,47527,30.544065
1162,14870,19327,45392,22.031794
1163,1986,10535,5679,6.922228
1164,13812,46787,35075,24.673073
1165,44427,18092,46374,3.2166445
1166,14096,34575,31944,21.815964
1167,41514,24273,12872,22.038784
1168,6018,45346,40885,22.293718
1169,47973,265,25609,18.765814
1170,31654,4023,43938,17.022804
1171,264,14954,38737,20.216394
1172,29213,23585,34276,5.74486
1173,45698,4949,38344,18.42504
1174,12901,6644,16865,15.469365
1175,12366,18367,7844,18.033903
1176,13509,27355,44516,13.211267
1177,24491,16163,13755,17.565828
1178,22679,19625,10060,2.2903287
1179,7304,34607,17990,14.60589
1180,10291,43645,32061,18.58051
1181,13879,31216,22308,14.725681
1182,45973,44591,44276,8.199538
1183,14461,2804,22719,7.7310123
1184,47014,16196,35189,28.476467
1185,32572,45520,36851,20.917233
1186,38970,49051,5240,18.226383
1187,3856,39787,41026,10.989141
1188,15234,2006,14318,18.079117
1189,14878,4280,15892,14.644352
1190,6966,1934,26895,12.2563505
1191,14988,31481,6085,10.865859
1192,27988,20036,46522,8.673254
1193,15835,31653,24341,3.3798432
1194,26194,41459,46876,19.010841
1195,13134,33590,14964,9.631859
1196,12079,7166,34443,8.841134
1197,36964,40066,45166,29.48933
1198,1045,32633,18584,9.280737
1199,12327,553,18804,24.334738
1200,31777,47351,27585,12.7712755
1201,30936,25926,12429,22.85147
1202,12114,12240,35222,18.169443
1203,7356,21744,12621,18.493883
1204,44595,24535,34592,9.771735
1205,3302,38808,35076,11.396956
1206,42908,3840,13145,3.1520896
1207,4888,41095,10675,8.617028
1208,4126,37545,49735,13.147312
1209,47815,15103,40261,21.124928
1210,19103,31860,11772,13.378185
1211,15576,3861,22162,17.13575
1212,7187,2487,16639,17.10036
1213,45346,17295,12433,23.575972
1214,22872,25379,25580,11.841632
1215,36802,39446,32231,14.220613
1216,18330,49453,11716,16.61258
1217,46151,32092,44278,9.442673
1218,5353,25338,21963,20.55631
1219,5663,37011,17467,16.638945
1220,946,42288,38124,21.641996
1221,37151,6172,2651,11.824523
1222,31892,48822,44348,13.557495
1223,9861,42454,12861,17.552488
1224,46358,38147,8076,9.944279
1225,38511,15597,4604,3.2947452
1226,24526,32945,24279,14.06733
1227,3863,29576,28417,31.530104
1228,47976,20472,12879,9.783235
1229,40089,32232,43206,11.803832
1230,43174,44793,43725,13.317872
1231,14709,39165,12943,37.89254
1232,20635,23629,9824,9.256161
1233,25608,19298,39586,20.407187
1234,25419,21226,22500,11.495116
1235,11869,43398,10211,11.356344
1236,43482,49931,49300,13.242186
1237,20159,398,2973,15.482372
1238,13596,24338,26837,1.7069196
1239,46787,7282,27072,20.176186
1240,15675,2204,22432,15.900869
1241,39906,39158,45721,18.819565
1242,11206,17156,42060,21.072067
1243,32284,29760,27912,2.0019827
1244,17166,1045,4336,20.871643
1245,12350,21582,42510,14.33963
1246,12270,10999,13879,20.334496
1247,4441,4143,45715,22.755869
1248,18134,15146,32699,5.537338
1249,21801,3327,48527,22.527729
1250,4815,48248,19904,13.886529
1251,15293,705,35010,27.917582
1252,47149,798,40124,9.575844
1253,13391,45463,32074,18.804453
1254,30329,23926,33017,25.266447
1255,23764,23621,987,22.119715
1256,15632,31646,29974,18.451742
1257,47868,40256,49317,10.713818
1258,40356,14587,43755,12.235373
1259,46486,24125,37524,8.538287
1260,46176,19057,48837,22.398197
1261,34268,9166,664,9.485701
1262,1633,26564,33786,16.071875
1263,36879,48458,31318,23.925508
1264,40665,9727,17253,23.266296
1265,43768,13475,36372,11.055403
1266,19189,32143,29651,21.229988
1267,12282,38252,32891,9.808792
1268,12205,36582,26137,16.634455
1269,36652,36699,18673,19.761225
1270,10907,49955,7435,13.22428
1271,45601,24971,21150,7.103019
1272,38039,13531,30753,16.93099
1273,38289,5988,14172,29.45206
1274,2804,25032,44720,11.429664
1275,3898,10181,29759,10.720469
1276,24336,1738,3442,14.538246
1277,21635,37204,28398,6.21219
1278,524,10772,4089,24.134243
1279,2541,17931,4597,18.944221
1280,16112,2610,49640,18.793777
1281,41987,35188,23474,11.333479
1282,47158,22747,9079,15.413423
1283,3760,21455,27703,15.819747
1284,22859,35219,45318,10.134399
1285,11277,42730,48732,9.100567
1286,61,20358,27371,21.619297
1287,25203,43289,42717,13.411485
1288,8837,13451,22626,21.4224
1289,27651,25583,14618,17.349257
1290,15167,30502,37046,11.122718
1291,21632,27052,37963,9.928332
1292,48443,30755,48657,22.317862
1293,36027,30896,1105,21.555672
1294,43302,38301,27087,10.380482
1295,12458,35744,13282,16.00306
1296,6833,31814,376,23.093174
1297,37042,32462,5849,20.577099
1298,33618,34724,32820,17.961065
1299,20416,33951,32660,12.853612
1300,45155,41297,19245,21.10178
1301,31733,30980,44455,8.600296
1302,43807,10920,41144,23.293402
1303,7927,45117,24259,13.700461
1304,11803,910,28621,21.689478
1305,22532,13195,34693,9.867011
1306,5006,29200,37170,18.179672
1307,40573,30559,16740,11.0540495
1308,40681,8092,13407,14.078879
1309,48493,18001,30425,21.869967
1310,45975,41323,27071,17.554365
1311,48381,23176,8972,19.966806
1312,43927,15296,2188,13.011995
1313,8529,1933,34119,14.498451
1314,30262,18255,22103,10.533788
1315,10170,26794,39911,12.135284
1316,24906,12776,22034,19.36426
1317,22557,11865,49282,23.250069
1318,5350,35148,2638,9.064863
1319,48501,31528,5503,26.925879
1320,44656,32875,25625,4.1369677
1321,948,31023,5762,17.66745
1322,16152,8760,40989,19.215977
1323,15049,29243,46149,21.264572
1324,38904,12693,21890,24.616066
1325,28399,47562,45319,18.978626
1326,9301,29831,42553,20.83931
1327,46317,22457,44390,5.40076
1328,46314,46291,2625,7.1183496
1329,38111,5371,19041,19.083548
1330,17828,39953,33612,16.005613
1331,34888,17030,30712,24.186808
1332,21641,31858,23954,10.436693
1333,32040,20448,12410,14.456672
1334,18920,1242,34218,13.740977
1335,35994,4479,8893,8.684605
1336,9267,28429,5465,11.368011
1337,15719,14316,3037,23.766754
1338,32430,44270,41721,10.21642
1339,47404,47835,31875,20.531101
1340,47044,34581,24337,30.451866
1341,37369,9555,49322,22.437138
1342,3989,2348,22790,17.918203
1343,16585,40917,35534,18.446413
1344,37626,45485,7944,7.272594
1345,15873,26328,24433,8.828498
1346,41721,12604,32430,10.21642
1347,41339,27327,42990,29.559402
1348,1855,31848,15100,27.488447
1349,21223,12890,27662,9.77517
1350,25752,25907,40977,24.128263
1351,27018,32041,48188,21.109022
1352,22808,40962,37963,9.210113
1353,30672,38953,27790,12.994538
1354,47520,15196,7104,19.982561
1355,33387,3940,18786,12.215023
1356,21902,18259,27105,12.81432
1357,31429,35910,20287,17.928446
1358,8061,13088,8580,20.065292
1359,14152,13140,23306,13.632936
1360,46891,24870,19201,20.586433
1361,8180,22136,46252,23.932749
1362,3364,2347,41526,12.979768
1363,31456,29710,820,14.182904
1364,31812,15681,5115,17.551098
1365,16418,45563,41159,22.595825
1366,13002,31821,3962,9.607126
1367,18580,18720,6704,5.7881293
1368,5613,28813,31186,13.557567
1369,20611,39597,32349,16.656485
1370,9114,29225,34348,16.248156
1371,21955,22229,25751,16.531109
1372,40792,35953,22575,10.902455
1373,43855,49932,4573,18.89538
1374,39117,28589,17066,8.481454
1375,13645,33203,14074,23.546606
1376,29068,30322,42535,13.699926
1377,32697,42266,34962,19.199434
1378,8251,11280,6116,19.05586
1379,11772,47464,6086,12.9060135
1380,26455,44299,41165,18.79138
1381,40917,19720,48701,4.8128552
1382,47150,40993,20323,18.041666
1383,46443,856,17326,21.467783
1384,42977,46044,35505,22.167862
1385,11937,3873,37665,11.592318
1386,28410,34615,7135,21.187027
1387,40563,31965,19070,8.524809
1388,34142,12233,3626,11.9292555
1389,31322,25309,44786,7.128854
1390,38878,30953,20190,23.1781
1391,17146,4010,42580,14.100296
1392,14182,26543,15367,14.959005
1393,11680,32722,8329,4.2109303
1394,45345,17759,34940,23.762615
1395,32780,14894,27621,11.565493
1396,26719,49676,24857,17.540174
1397,35642,43034,1640,14.653984
1398,48072,1635,28271,5.1791396
1399,49804,33070,44398,16.51377
1400,39407,14558,37897,26.37979
1401,5475,6143,34643,29.884853
1402,44741,7494,4399,13.9235935
1403,8381,32697,17052,12.316197
1404,18393,44975,962,21.466734
1405,24723,22462,45396,11.497559
1406,588,18753,48932,14.341486
1407,9502,16846,23694,7.709548
1408,27186,42208,20872,15.681585
1409,4468,44454,4203,20.043694
1410,35759,34936,5945,16.203932
1411,15196,9923,27369,20.15433
1412,26306,35330,26528,17.918
1413,36347,7965,19658,20.70096
1414,32378,28674,26991,21.058933
1415,42141,5395,8349,22.21026
1416,22827,8511,27454,17.807472
1417,2570,17384,46465,9.251564
1418,16358,25411,25555,27.36488
1419,4310,43565,509,12.725812
1420,36859,7017,12336,12.073688
1421,1238,24994,33107,18.49175
1422,43641,10310,34712,17.957766
1423,29304,654,24436,7.866136
1424,4374,32511,12727,15.254086
1425,45403,31176,3627,11.425631
1426,27970,32758,1994,20.25781
1427,39002,11713,2873,4.1329675
1428,43289,6905,47280,16.086937
1429,26220,13832,39548,20.86527
1430,9788,12115,29793,15.631444
1431,46457,35908,22518,21.052553
1432,22756,32054,28513,9.96747
1433,42354,18831,14473,3.9878354
1434,2071,33546,19305,7.8739457
1435,36857,48988,49741,19.788586
