query_position,target_index,target_hash,correct_source_index,shuffled_source_index,nearest_wrong_source_index,nearest_wrong_distance
225,313566,160a51ce320ebaad0cda735d8478cbe9fc7eeed25013ece819fbdef1ef96f0fc,313566,258038,452019,19.623526
226,843480,ad8beb99aad6b6f55e4d5336b275090b56453d47c9dc9f75af3585264a90b73e,843480,846407,557657,21.12792
227,163640,08d123558f0452c22477014b3d03ad5319b67a0bfe75f3df551893f69e8c65d9,163640,288431,660310,22.097336
228,880601,7857a1344a1b0a583e8e3e0b88137051982a7e731a6ce3a1262f117d5cd800a6,880601,664380,91190,21.512482
229,152842,d3a133e14f1c5d2e669ce970ae445b2df0db0e75ce7a5f9a8bf7f65af235da06,152842,382568,882259,19.275047
230,428765,3fd2feb23285bda3e9b07084caa0a8d38e6c919bc89e9338dd0568687193cad6,428765,562272,223063,22.5474
231,397171,2804b7e516c0083ecc22901441c5593042065bbf5010868156a9e532a89e72ec,397171,607148,668777,20.955793
232,96480,eff007fb6ef0ba70a8e532b27c1f4adf26048a5ffa6f6d7ac686583cee9e8e6a,96480,555640,94352,19.577913
233,304863,647607ecf38b141c150661b36735752c5ded5d47265541104dc02024e400623e,304863,112150,98155,23.775711
234,706817,929108faa6df0fa42ed4c8d11b6c87791374b36ee99d1bc2bca009a08b8b9094,706817,145431,31668,21.723347
235,8907,21e88650f3ffa7e1fc94016f7331dd5b502be11530bdc192a5d4c4208b4c3f27,8907,818076,347171,17.02586
236,301725,bc7011ff39477d4648f9da2d50b3af78b42ecafe76304b0b3b837e57fbe3c603,301725,30601,639470,13.143142
237,58273,d57b79d30fcd77d96b82913bb4192629b4d70804795e410f2db0cb6fe24baba4,58273,660596,865587,23.431515
238,615810,6653ecb6fbd02c9f70384f6fb7754c6032e606d6343fd53577634f1f1aae318d,615810,269046,208476,27.006998
239,425593,9ee7ffc203e988255a180794001ad3cc0fd128e73c431a39b0ff1c01c13357c7,425593,871710,11322,25.588684
240,953974,7162c3b8b84400d3e44f43b1f376ef4217af6cb2f95567627a1e5f13bb8dff19,953974,860269,889473,18.72053
241,131787,1b84b43271c17dbf1bb9e26f98c1d5830ce985b061fa8a7eaaee19dfbfd9f352,131787,760341,611647,8.599288
242,477593,cb56a0a92bfe4645580b05b6ba2e4a2665db07cad433e63e47fdf8d61641a671,477593,582098,186591,21.043264
243,474261,4d1dc511793e348a7c49ba79536baaf643677b358b6dd91ef6bba1df56daf36d,474261,860392,37130,12.325753
244,364400,901a311f616e19f7d624982f71ed1e60a583570bafba4d0b6cc328f4816c3ae0,364400,856918,598974,24.650606
245,105023,85cd4197c83ee0cd43b541f7a0bcfeb1a344e5a941f88ab8369b02ae2118d05f,105023,838768,284421,23.201057
246,286265,c7ee64cb92be82e5857ac24b99101c4b9bf7bb7715dd700bc4eea99f4c53bd96,286265,798641,712683,22.145603
247,319307,e73184e5c24feac0d58669edbb04018e3b88c3c739421a047dd851708a342d96,319307,937613,588905,19.476435
248,179513,3a397184566b912feded50ca2043c1c8aa79acff43beb531d879f2f9c317021a,179513,10882,878951,18.899391
249,834989,922e5254f9ebb4b0671dd348a1a20a8ba9cfba898f4229e52c9389d0da30d927,834989,56950,623353,27.081131
250,607783,c2694a3af841711efd2aca3285cda3c3ba1985d412a9b326fe7b461a58731ca6,607783,367792,221956,30.240612
251,583955,a48aa8f1983de274c97eb977a6b1790bdd7bb7bda920f1172cb536b9147dde66,583955,436607,662918,14.665809
252,257920,a925eded5a20f1ed7da06762dba1ec8230602c7f1eb50e7643a92955439e8960,257920,86382,924380,16.716574
253,289917,45a0a8e21adf38ab4f945000004ce58a84aa7cdb0f42b9bfe4efe823bf2603ea,289917,26867,212908,22.37512
254,509474,b5d0f7ec1a200ed03cd18ac17fc71af24d55f984898cfb0a21f9be6caf28f3aa,509474,697101,507001,17.37906
255,794248,459c7a2aca9e5d3aedd05725c967205e4ac2913cd594b4293a2672dd325fd19f,794248,430949,342135,18.899973
256,779073,6c09dbf00767a29858062d0417b410fe69bb0f431580293a2f5df4d4511c7fd6,779073,257821,692073,25.875439
257,574133,5f27e687e44b406914fbf3fdf2509be3d86f96b34d84c8d71136a25ec6000063,574133,309799,526379,28.471712
258,618594,4a51f4152e710047c653b013d82a268a9c0503f3922054d2afd0bb6903b002cb,618594,497305,842917,24.10987
259,759356,949ebc3b3d2e622dfe59abe8ed6c0a980e1f3277c7f14693eed62d02e0cb1d23,759356,198126,214974,18.271412
260,520109,c103462184c8b9f215427bd6031fc1a45461dfc905674ef112ff1288ad3c568f,520109,815292,513395,17.14724
261,497581,f29b4d08ad3a0fcd9ba7089470b13994e87d8648585b54cceaa460034b0073c6,497581,363224,232751,16.174517
262,933050,e4a2c76fd8ad0936d16fb2ebbe05485463b91b6e1b849ef880fb804ff66f27ce,933050,708478,479244,24.537699
263,816198,ac45fe6f0ce871a5e6e6151c779b4a408f0838ecfc70ba04ca25730ac5b62259,816198,431146,816628,23.088453
264,493832,fafd65c59eb3e5f5b5ad3499e89943aaaaf77420c6ae35a8483e892c1ea8c07f,493832,643028,116968,16.652313
265,560808,53ceb8c749aa201a5bc2d59244335cb1a36b9804987e2fb1a48bb2def7cca87a,560808,167883,794428,25.43212
266,703355,9c44e8228f8c7f122dc8f80892d9463381b8bbf6214f3e1a5a843d732cd0d96c,703355,773835,555984,10.430118
267,101048,db3a47458481ce8abec62c59cc991b9c062b4eb7fb810c827150cf8a155760ab,101048,869326,968513,17.034342
268,224866,70056ed4780544acdddd25398350fa24002f625a9c73ade36529bbd880999b47,224866,689882,598191,16.201498
269,673191,cc0cea4d46f95ca7d6311c9b3352d3751f1ac81752ee9135a104e7aa0e32b1bd,673191,819085,847494,16.24023
270,872370,9e8b6021522df336d93b8a50d23c43d4a485f0b9895007a7782ed9ac8e473553,872370,736269,500692,24.706589
271,602932,a1b3b7c2cf0294d0b31e8e7091f2be96cb955b9305b3b560f155f0dc2cd18fd6,602932,818733,706935,18.540842
272,230960,31dccd5027dbc4a907811714a04485a6faf7503a8d7f05ca00b1ea544ba49cf6,230960,88202,710365,17.740084
273,956742,154afddc127c93426722de259fd81515fe222ff5bb91d2c8bc0b11529155a525,956742,591223,741428,22.209562
274,367792,0d2ca1b813a4e7cddc97928a977a38bbae6c5a7e881e02594fb2fa980c72de6a,367792,102408,45254,23.530119
275,6845,f40b002ee40091073630780a398e1948b1884a7027a6db59947d4910bf45f5b4,6845,122067,86979,14.578284
276,586278,8b6f7beb6cd9047a0c0b15eec5eda0e86c9a1f161ed3f7c5c5a9c33570a381b5,586278,432136,377834,8.916893
277,317327,b0fc7bcea588c2388c3665ca19fca989e4b9cc53b0ad39766d2e796ee4e8c3fb,317327,899384,223004,18.683182
278,202147,ee68527959d2d53bb686ed77ed73206e78229fdc36db6d25b38f9b52cd0b0ab3,202147,844002,899261,17.13336
279,271091,0df3dbb7958959fdd529e478229392aa8f39b2e9039753263665814cd689e860,271091,958626,765593,18.335283
280,567047,e797152aa6b111378dd2864ed27897bb9110180e73fa949b7aee116938bc75fc,567047,291598,302401,21.736654
281,871710,3c5afad2e20f9118f6e06e2eb2ecb400e6e1699db4578aa17ab6c8ec2b12fbb4,871710,413567,986018,27.487692
282,267902,cd97edf7895425208c4175d17099245b69e35ba7e595784151a1df59c8f40197,267902,244747,268514,17.702812
283,306451,139acca6d1380f6340f2abab0b48204ebb7dae8aa3db2fbfc7d8034a994c81ed,306451,601775,910504,20.628864
284,110572,fe18865377d96818a890340af9198f4350b2033fecad62c644979fb26e3a47ab,110572,266738,245366,21.425703
285,773638,1f9937be1e48c1fd95ba4181b11f5818af6edbeb62dc600495f08ee35fef757c,773638,428765,628200,19.115252
286,555157,d7f7d8d11c70c93a41329db5964672ea1f4201ff84f84daba44446eb63cb2303,555157,878660,946882,20.650995
287,613969,692eefec81b92b97ae92dcf78d32b276e4f41d9a11f50e645fc3d89d0225c791,613969,302454,231105,24.558727
288,222379,09e5924b2296cdc1a7a3fbbfede5934d3b5df7f1d2b4be10ce8eae6369613812,222379,130590,434415,17.112413
289,306271,02a9e12d7b2c7c2c3d4a84b971a2bb8b795cb5785be3bb5b6e94f3ca6319411d,306271,877000,323964,17.512457
290,736269,d955c450581e59f4fd2ba44e2d0fb5aa8f77aed15efcfa3651cec97df361a655,736269,901012,961071,16.128996
291,788029,49b5419a23620f96900e48c3ea8cbd62548a089e4969c831a6ff3ce291a685db,788029,761908,39604,17.032082
292,269985,3910836e9b11e7e701775713636bb6f6bbf542b8ec0f4dbf17cc90dfa243a365,269985,189314,431485,17.604986
293,365344,88abe5892d993f2cfbd87beba47fe1189751e222285b74938e6df914c32e7902,365344,808888,988873,15.016328
294,870676,1900f9244d2c52488f2530bb21e389995ee4f843c7dfd042b8c5a394bc0cc653,870676,693552,170892,20.76749
295,10365,7a47eadb77947e43f09e5e6298c8784ed56fbed363dd7f37a48cd0be41165044,10365,35137,929642,5.50661
296,824577,b71c685fea2e2149019d2e3f694486366c7e66408c473b4af83310ea615abe1d,824577,5500,347628,12.129208
297,138580,7437eae0cc791adbac0838209e4c6ccaf05355579bf92ca7efd7218f9b42161e,138580,745984,172759,17.452126
298,385025,3a630996ecf683ee5dcdb577801f570010080086aa89a6efbd7d81d5e9d690da,385025,503249,248497,22.614601
299,244747,b6575952b4454c448426747bad88f35af4fed5e9341f0706456e770be51c05ed,244747,593807,979402,20.973322
300,35137,951f264d6fd7138cb4caae8450d5c5270508bed82e375c2d98ddc49c1544c453,35137,78706,304433,16.87155
301,221300,e02079901146091886aab3a2394c9bd70ed28d05c3c131053b755e2d3d59ca90,221300,55702,194180,47.542664
302,610787,7751defc7e65e40056194743ae4a1765481da0e6bc0b4d11993c36194ad29028,610787,607783,715356,21.115665
303,931424,e19a4bcd3f159be2e23926e8dcd505b5f90df8e8b64b3befc629c49baa93b563,931424,769933,939019,20.253159
304,385775,0996368250ab27d177379229da24b43cbb2a3d18bc997a5f57c076f66ed7d171,385775,129801,893805,21.722075
305,833858,9a4115a52e4c769a686b5395c423c657e81c5ad79bdb8b08ffbc0ec69d892119,833858,275426,333174,20.740839
306,111491,f562dde72a8848ec78ea7bc54febee854899d3421ce9c5d5fa1ef50a0496378c,111491,211156,195726,20.943045
307,107690,e79b195ea194ca6da5d282e4bd2ce3f8fe3e8cb8311765a1aa6147562abfc502,107690,480491,445473,29.287344
308,607148,b9991a5d9c9edf7c17a5a8201b012f29b5289aa123f9104bd37ff7fe15f6c120,607148,192666,527808,24.15905
309,965206,08d9f40a93d1589553ec8f0c96461c588c8e1ecafc46dd1ea64ba2b3bb931d96,965206,564114,402876,19.930616
310,833134,0c28ea508b510e9b4e96cc213c876bf1b6ce1167070320d4c09e7dde2d7dcfcb,833134,976281,834351,24.666882
311,722756,53ebe4fe8a0e3bbabedba891e45348bf274998401d114c302499cb5645138d48,722756,886459,632156,11.000055
312,120759,85526d6feef1d2c6f14f0c205b72dbb2e253fdf071be28bd12a29abfbe94d888,120759,233787,379466,20.123108
313,839249,464a98468de6154560265d079d16ee214d73059f1e8fafc5ccf914a62211aab7,839249,905668,57836,14.488137
314,275533,7873bcdf0034502fd973f5fb9f9feb793cdc44e5cb4265171cebba0d64301d5c,275533,103155,878026,15.165968
315,887500,09fdce5abdbb5270bd89d8698420d638fc994a0a6e9c9d8b8b23f89971e54a7f,887500,307466,199597,16.761568
316,932364,40bf9a81c8ccb96eeb6938c587f1fa2467a4a5340ff7679b47801ebde500c50a,932364,624624,960227,22.642221
317,44333,f9762b2afc77e872544e09eca3c3d4d08b91c7a891ce96967faaa04e505419c0,44333,683975,546691,33.21037
318,395682,8aa7b19a8704015c49a73df9d7fd21ceb9a9a6fcf9e0691b53bf41f74642a1c5,395682,875384,657693,20.453976
319,759164,a6421a4e65dd47d4f7da8099fa4aeaa105256a738f38a1ca2a09c6edaec5a2d8,759164,376822,387434,21.069344
320,25140,cae803d5ef118f0577f17c0975d3895e0050e1b384c5bad3cfe283cec5acf9b9,25140,229790,893515,12.372543
321,646707,116d8d7d36ca50945688f68ffad942bc87e8371007f25e56f18896fdbbb9d648,646707,531217,876312,22.701214
322,138684,413a2bdf7b7c3b7df08a62ea97fef687c83e1644e03271430caac87a3f9f022a,138684,666374,759218,20.943388
323,198126,4bbc3fb5f23065c67eb0b5e6576fdb3e31b5bf2992574a2fd3f3e0c7856576f1,198126,601712,332294,22.275438
324,364575,5f9c95fa24ff9918113167d6dba586c036100981e389be7bdc53200ce4026a02,364575,700851,522785,24.339994
325,828260,e22abc553c3540b0391eace3dbbb7a6da08e4b2807e5eeeaa4323fa21939d213,828260,806452,717233,20.58963
326,833249,eaf38c2703f8550b5f1a11990cabd05e33198e154f1fa6e816791c93633f35ce,833249,615141,468965,23.573046
327,204938,2867e3e8ebbae9a684d24847de6dadea0581834e80d77c5c69de49741714efd7,204938,633256,372509,27.32996
328,684404,b43fff62e81a7e4190703fc891f81762591211a9f815d0e8320372fa403cdd35,684404,273396,282619,22.039776
329,212333,166c4106c59d699b45ab80ff04e7995c6d44857c3f4792b78d10cee10e5730e3,212333,401853,15776,15.802894
330,302114,403f61c4d594803a1165662010fc544ebcc867eb53c29874079520b8d53cb1d5,302114,776700,599287,24.200665
331,909691,9b769ffd5c795a92099a29108a525a402b2adc3ea872325618f349ee15ab354b,909691,128170,91430,19.11873
332,991027,c1860e9470fb111bad6146910991963c82274046396825bc66d53dea5ea04779,991027,216466,324082,19.419298
333,582614,7a0c2b27eace6a9006538190f990767a5c379aa1f1326f95c8335150eff10fd5,582614,788176,53837,17.876236
334,562287,c089add0b6b520c823144aad09f17846064091bd1fe892b64270bb44916ac265,562287,825579,37289,16.645437
335,976281,0e8d60afa8ccec4a09117b933a2bbfadc53d291fc65bd8a79c46148f3321ee90,976281,202566,129331,25.602419
336,797636,88c2c1d27668054b425f79fba82cdaa82b6e5bbc9896e36f77f821c364b475a2,797636,307429,411291,30.4702
337,902253,636f61676134ecc501f1a94f276cbad6709c4c5a4ab2d71028d9b60014fce3e3,902253,749356,645133,23.876095
338,356537,ee893817c2e793eb9520cf0637b1875c62f2d6538c29f91c5a28d0abdfd9cfbb,356537,626489,983071,16.691727
339,440275,8414d13e44a219a3aab9afbd9fe11b8417d0f1774620b2ad6f3d73d0b7076e07,440275,78232,556755,34.159046
340,322014,99c7d1912835aba5c79a8d1613fa48813682a668f40ac3003dee19424d50d6d5,322014,179109,241683,12.11386
341,318517,1c56c05d6df5593f6932d2105d2ef3f4df6b357af07e8e43af128669e99c8f01,318517,898135,681761,17.09552
342,731081,aaaf0d1f656a19f0b54ac6878f18b550bddc79cd4a9c3cb0a6ee9095db6e7323,731081,882444,894008,13.083537
343,93550,394716ba5ccdec1d55292de1cbaa83608f64f689702a709f3f4c393f162e78c5,93550,226911,470424,19.547724
344,748750,3347e5fd990613cd52baa5f6f4e6494eb818f28ae9736d9beb16e23ca73e95d1,748750,426274,739756,16.380798
345,69888,b2118e7f5be6650ad6a2dfe03b7713014ddecac65298264def3da664078f9ded,69888,389971,994295,25.59002
346,587216,80e0bef01fc89a5942c14145d924df9ea2e7046704b773b898f5640d788f31ef,587216,486218,260555,18.941332
347,884764,db1a109fdbefd864c755669eda78429292862e854c6f61b767cecbb1fa123ba4,884764,625218,971292,20.09666
348,542264,228b4ee49755e284bc2c3a41d6ca82325e7acaee1722a7b3db0cfe2a7fd35b6a,542264,487407,903046,13.750915
349,120909,8c97d6a9f2943e7ad3d83d4651143da67b65f062f12a46ac8bf1beafb88c79e6,120909,107420,753425,22.010418
350,215939,d23ae056da6ab09fc1dcb6c376d8e69ca9251d9612e7ffc994de50639cd222f3,215939,640370,854101,20.093956
351,968987,2d3bd5f80a2f1fbf2e490d883f5a0e7085f4c3c48b9b8d61be314b57c2976bc6,968987,542102,811820,14.058411
352,597620,f3da2f65f52801dcd533d215c1b67f30b91cca5a8be19b037e7dc2fabf2dfda2,597620,887087,109596,18.981413
353,957101,c183d7895c2bc880b521073563c6a20ac3a7ef879881ba4c75218895a27d7f17,957101,545900,736847,19.722708
354,383099,1499c1724958d360749b3cd49632af26bde1ac5aa31f1820390c27e9bb9a3e6d,383099,708141,281928,21.376919
355,979238,d2b5ff725786b55741fcea42e9095cf0864b613920355df877c31ec40c85ad9a,979238,931154,15067,20.061806
356,405579,76cb376d1814311fe50f1be480092d69b795c68291e4df3d1b72452e932872c3,405579,77458,841124,24.110224
357,523104,041fe31ab6c878cd1a1eb2e72a0cd29316a2c8b5ce372ba490e791cddd5faaac,523104,331765,480491,14.587944
358,605442,32a12c2c45d2ce67b49a8aff1230dc916a137fc902a9786ebf3843704dd8bfc8,605442,487816,697846,13.611994
359,431146,29078884485ee58b7a0903f3ebe908eaf35e0eebc098c05fb0e43fed6c69ad82,431146,796164,651636,24.757025
360,618778,17560a2116171e85428cc874f7823f23efc5452a76428589220d080cf8920e3a,618778,76223,954150,13.129775
361,793963,c1a35c85b52a26b75624f6cb863a4a84a113549f3172748af2d573111c49f250,793963,397171,918965,25.387142
362,76223,739e7c029cba4e68dcaa3dc4559edaf3faf57fa8c29727edac2a683130d65751,76223,878765,866544,14.425104
363,136534,a75cc3de799b4fd2cbb02913f64945ad1857708a5c43309fb747eb90b76f9138,136534,834301,804871,22.091404
364,432136,22363e956f181efacb31167746b5e1e4ce4282ce49e6e679b74873f2e5681bd5,432136,454112,214974,26.135698
365,335908,ec22544bf2e375d53fc874c7eae4018303a057df1d3ffa42839bae136dec0aa2,335908,265920,333804,21.08819
366,487816,23323cd84207a5d325d187ec42d280695b66c1c79669392bed9f5647b84a2095,487816,172092,137777,17.206013
367,693383,9a4b21a3aea3ce86a9e8749bca80f8fe1ea0751338f33baf47b4df7470ce9ab5,693383,956273,719999,10.650057
368,622982,1e3a6856f63aad18226a37b2e8593a3c9c55ba1f3a64e0031abd9cbfa37f27ee,622982,202147,369378,17.727701
369,452478,6cd64fb661b792f6257d70910b1303799f0583a4c1f5fc379d9c704e9a46999e,452478,40750,278393,19.758509
370,12454,ae6203eab9e744d726af87545812bb4c306fbc97dc172098e09691e821fec177,12454,914054,710855,34.71482
371,905592,1e6d94c8d5548329258661eab8c202bb352c732e9e416421fbf503a2771c3a74,905592,979238,838226,23.04576
372,963926,be4d23f11207c92838f66f7d972d43c31b86afe96f4aad585b22afbea661d6be,963926,734182,434028,21.930126
373,224631,e42bdd1acb48ddad3228136ed57de2d054eff20f0e486a58776696e1106cbfaa,224631,663299,717817,15.535831
374,403748,c9e9e0fb20a7d60808e9a6ca6a805598de1d832f1069863c801a2eda12ee6978,403748,784863,643319,25.516342
375,597415,5e8e35b0b175e05f2049e0dddb099b7f4cb2d7d1f7441f01e4a73ee4b509557b,597415,988627,752459,21.31716
376,739835,88e87bb7d84b5cb43f723fbc6203263374d16e175c086687693b0bdd137684e6,739835,907744,432416,17.711393
377,172773,e7281bfd29b49293f3f0ca7610dd96f8e6b95e66b91a1770aa9bfce44e8ac1b5,172773,385584,172333,3.9215636
378,604404,9565cb2d2161df61f2f9fe12be65d263c8d75b71bd6214fd0580fe5fed661451,604404,251900,131963,13.816212
379,731205,cf4bbf18833d6679b1970ae271c9762cc8a9a25cf1a4e1434ba70dc52cf8b5b8,731205,629994,938585,24.696888
380,211314,dea80ca52b6c58315a88ad1977fb8819776684489b1244fadc6d0b53b61ae653,211314,205258,516298,16.088793
381,267054,f1d2897cd020159ef31426a6e5cb471e6f54bfb2206031b66ea5e51562295913,267054,579720,276120,11.962211
382,958450,7d76337eb4d99393238a1908dc2b5d87785b3fd12836277c6ffe300019471700,958450,738442,693315,16.291365
383,178948,9686feeaa730d51c773cde42e9e337187f68c3b131cb0501093bf2ca672d40c3,178948,50595,731530,21.493269
384,181915,a29e9e2388ad2d590d5e9e332c857dbe8a89390042ab296c38d8271936c3140e,181915,980836,772147,19.858929
385,538357,cc13ebd83242b6ed9e483573c511a7a07e812edd6a0c5c23103aca863cf92f9a,538357,737863,124009,26.497425
386,473288,7b0a80bc3a1b448efd70f61a9fc89db922ceb65125e9e33ff60267afb7e11016,473288,532068,703978,16.755413
387,539899,593a8129b5f95b9447238b8cadcc855fbe19dcdedf5ed2f1fb4cb381bef1df9a,539899,114816,54089,23.758356
388,415681,e656ab34a7b65e82180c57ebe3bd7a4970980690e69df6a7d43acd78ab4ad670,415681,872267,738976,15.852797
389,888180,52aebd4fd834df0e9eca3cb1d512ee72509a1a420eedca8d517692ff2453734a,888180,313566,890227,10.460444
390,341181,a94f3197b9a33121eaf3558fb80741d53a46ffabe377ae5361e2d28d5dd6e7c7,341181,804633,57836,12.149962
391,21900,cf181765b0a268dc6ca1f3c1c9f9b166d2ecdd7af60c5dbeee44445e57565b19,21900,261863,905532,19.881456
392,876594,da5d364869f474e4f6244a4e9a8acc52a3562c152a301025e7e23b22a946c0e9,876594,300826,63583,14.116952
393,881295,b51be3930d5852a5c4aa335a93fd60441d41b3451a49f542a03b7cab0eee8cab,881295,805455,938712,22.96067
394,556518,9746094afaf25eae838cc46072a8e4e9213405dd1cb7c0583e8941624c947f4e,556518,81172,375359,23.146181
395,764358,05b575cd39d0c54cd5415be5b165c4b694e41af86cdaaf756cea519c0b57d375,764358,328103,353102,22.589525
396,751413,0773eecb5a2b2a1b76525ddf150940aa3642a87b4fef726dd04c1415c675574e,751413,804996,147309,13.980787
397,599758,683b6f566cee19118831c46301b11dc4709182be24620bbb36b2703a025d5b38,599758,802044,958929,13.460668
398,281438,088a9b24edd1efc430133d6f7bc0e9917c5e8094d2d78328f3f2d9893eb64368,281438,505835,712077,16.778475
399,660310,c16e6799e5e94d46aec16d856f9db6beca1c0ac371b494fec434f1b00e3fb829,660310,855712,391320,21.366928
400,602651,2e1db650e6f53f9f98559aca01002791c96051acc6123c67fa9c7b94e5634442,602651,467252,326837,17.87851
401,514193,bec43542a9a4a0d218ed7cd4a3e2e8f2d1093def3c9d26df15a84d0ea12f3b0f,514193,273850,13765,39.213196
402,951542,4456471ac5508124c0eaf4677e54cab70361adb618f81a707607121dc69e8423,951542,392572,729489,18.837835
403,597566,4ab07bbf8c412fd82c3ddf6d1e00bba9e122cdb0bb72faf5bc0dde588a878e20,597566,10530,148688,17.920877
404,385584,bd6900af99964ed7b3a6dc01532e0a2c6317aae20784aabdf9227906e4b27350,385584,316732,14297,23.573538
405,854383,c8ce95f5b2945675d1d440c47b109d9997f0ecf37e1a3679fc7c05f5ee1880ef,854383,99349,449802,21.86784
406,417396,29fd634ac6d4ba41d7fc024ed187a93bc263342ff2a9e35fdce8353c96b5ceff,417396,326636,285921,17.725756
407,467657,006d44e4bd462a1f6b9d19ab7167cbb67b0b877ba4b19ea98c96fc8082ad4809,467657,549692,960744,27.524977
408,451853,5499085b1e0bd53b769b31f4bee2b0bc122208705c7a34ef9219ab500573d612,451853,401249,102764,17.243927
409,392572,533a9d8121b08e68dc2c6cefbc1781f045ba5732b6c9ec27148de7689ef30e16,392572,340422,848058,18.095247
410,375664,da1c724466a7db51e9f1162996b25c6ccf916916e15cdfcb2e182559ad8a516c,375664,127002,866339,17.920588
411,622462,83e3d479670bacc518bc30bc479ff93de5a0a98aa50606bc5b4c2515d2807f16,622462,54927,775949,11.699067
412,128170,19aca45cc31c301c4b02e519e22054f8aa428ed7b5538295566c70db0bc68fc7,128170,547974,233520,23.32614
413,625218,50bc1f82c6641a4a37d57a2947faa2a72b7f08f65b51c9394a0396d1d86e88ca,625218,733249,443889,18.540293
414,200405,29b827489cbf9348f0499cbad1686fc45ceabff1f8b9768d236a9a97064c61d7,200405,332787,731738,4.069165
415,861614,04b31bc5f33e0179d15223a759120c7755add9186cefaa7ae71411d31cdcdba0,861614,693449,445888,25.529907
416,506905,7fe60fb04711f032673b35ebe1be015eb4e8529935659c748e2c13197af75ff6,506905,866837,164551,12.873824
417,454836,349423f451cad10f2453a88e8c3c7994e4edee0b221ed1c9eb8eab672aaece40,454836,833134,232943,19.63912
418,833587,023becb826a6afada70d6531a329bf854ad6c0583229a27fe5b8afc9247b1cd0,833587,163178,238066,23.826757
419,875384,a17c43382314e27f71e3d0d892d0ba629622615a62dce80b81b857073bd99711,875384,847340,890928,19.568645
420,196836,0bda0d4e9f0e6510d96308859d0917a3da13f00ea6d9fc5166cd8808ad42e5ad,196836,452355,649013,28.47053
421,127002,4f934da00bfbdd8e963237a53466faf28f3a2c6a456db23f837d9ef6d6bf0629,127002,726281,543824,19.648642
422,604818,eb20bd481a3197736aa32f07342d16503d3466b15963b40a2308d3884faa05fc,604818,694569,794299,14.026029
