query_position,target_hash,target_smiles,decoded_smiles_raw__correct_embedding,decoded_smiles_raw__shuffled_embedding,decoded_smiles_raw__wrong_molecule_embedding,decoded_smiles_raw__zero_embedding,decoded_canonical_smiles__correct_embedding,decoded_canonical_smiles__shuffled_embedding,decoded_canonical_smiles__wrong_molecule_embedding,decoded_canonical_smiles__zero_embedding,exact_canonical_reconstruction__correct_embedding,exact_canonical_reconstruction__shuffled_embedding,exact_canonical_reconstruction__wrong_molecule_embedding,exact_canonical_reconstruction__zero_embedding,molecular_identity_recovery__correct_embedding,molecular_identity_recovery__shuffled_embedding,molecular_identity_recovery__wrong_molecule_embedding,molecular_identity_recovery__zero_embedding,morgan_similarity_to_target__correct_embedding,morgan_similarity_to_target__shuffled_embedding,morgan_similarity_to_target__wrong_molecule_embedding,morgan_similarity_to_target__zero_embedding,condition_source_smiles__correct_embedding,condition_source_smiles__shuffled_embedding,condition_source_smiles__wrong_molecule_embedding,condition_source_smiles__zero_embedding,condition_source_identity_recovery__correct_embedding,condition_source_identity_recovery__shuffled_embedding,condition_source_identity_recovery__wrong_molecule_embedding,condition_source_identity_recovery__zero_embedding
8801,38d8a2a98141b6e39cc556644f61bb7be09dbb455657e265819d5312ead94b2b,CC1(C(=O)OCCc2cn(CC(=O)[O-])nn2)CCCC1,CC1(C(=O)OCCc2cn(CC(=O)[O-])nn2)CCCC1,CCOc1ccc(Nc2c(C)cnn2CCO)cn1,COC(=O)Cn1cc(CCOC(=O)C2CCCC2O)nn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1(C(=O)OCCc2cn(CC(=O)[O-])nn2)CCCC1,CCOc1ccc(Nc2c(C)cnn2CCO)cn1,COC(=O)Cn1cc(CCOC(=O)C2CCCC2O)nn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12,0.45161290322580644,0.1625,CC1(C(=O)OCCc2cn(CC(=O)[O-])nn2)CCCC1,CCOc1ccc(Nc2c(C)cnn2CCO)cn1,COC(=O)Cn1cc(CCOC(=O)C2CCCC2O)nn1,,1.0,1.0,1.0,
7987,dec965e6aef43821a81c37d40a724b3e35c4356bf960d2f0299bba81152c462e,Cc1ccc2cc(S(=O)(=O)NC3CCCC3Cc3cnn(C)c3)ccc2c1,Cc1ccc2cc(S(=O)(=O)NC3CCCC3Cc3cnn(C)c3)ccc2c1,COc1ccnc(CN2Cc3ccccc3OC(C)(C)C2)c1OC,Cc1ccc2nc(CNS(=O)(=O)C3CC3c3cccc(F)c3)cn2c1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1ccc2cc(S(=O)(=O)NC3CCCC3Cc3cnn(C)c3)ccc2c1,COc1ccnc(CN2Cc3ccccc3OC(C)(C)C2)c1OC,Cc1ccc2nc(CNS(=O)(=O)C3CC3c3cccc(F)c3)cn2c1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08888888888888889,0.2261904761904762,0.18823529411764706,Cc1ccc2cc(S(=O)(=O)NC3CCCC3Cc3cnn(C)c3)ccc2c1,COc1ccnc(CN2Cc3ccccc3OC(C)(C)C2)c1OC,Cc1ccc2nc(CNS(=O)(=O)C3CC3c3cccc(F)c3)cn2c1,,1.0,1.0,1.0,
4061,98d70dab802ee90c62f6c9c543fdd7ccf65cc7f78379fe06a86cc283b6cfd45f,CC=C(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,CC=C(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,C=CCNc1nc(C(=O)OCC(=O)c2ccc(NC(=O)CCCCC)cc2)cs1,C=CC(C)(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC=C(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,C=CCNc1nc(C(=O)OCC(=O)c2ccc(NC(=O)CCCCC)cc2)cs1,C=CC(C)(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.061855670103092786,0.6949152542372882,0.13793103448275862,CC=C(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,C=CCNc1nc(C(=O)OCC(=O)c2ccc(NC(=O)CCCCC)cc2)cs1,C=CC(C)(C)C(=O)N1CCC2(CCC[NH+](C3CCNC3=O)C2)C1,,1.0,1.0,1.0,
6511,e6c57b24ac31b850726bbe0034b59254dbccce7f6637e21864ca907226c4adf1,Cc1cocc1C(=O)N1CCC2(CC[NH+](Cc3cncc(F)c3)C2)C1,Cc1cocc1C(=O)N1CCC2(CC[NH+](Cc3cncc(F)c3)C2)C1,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1,CCc1nocc1C(=O)N1CCC2(CC[NH+](Cc3conc3C)C2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1cocc1C(=O)N1CCC2(CC[NH+](Cc3cncc(F)c3)C2)C1,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1,CCc1nocc1C(=O)N1CCC2(CC[NH+](Cc3conc3C)C2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06593406593406594,0.48,0.18888888888888888,Cc1cocc1C(=O)N1CCC2(CC[NH+](Cc3cncc(F)c3)C2)C1,Cc1[nH]n(-c2ccc(S(=O)(=O)[O-])cc2)c(=O)c1N=Nc1ccccc1,CCc1nocc1C(=O)N1CCC2(CC[NH+](Cc3conc3C)C2)C1,,1.0,0.0,1.0,
5311,b4aefcfcf7bd96d96cd1d0f36ec349110301ba97197e535942fe31a16c79d9dd,CCn1ncc2ccc(NC(=O)N3CCC4NC(=O)CCC4C3)cc21,CCn1ncc2ccc(NC(=O)N3CCC4NC(=O)CCC4C3)cc21,COc1cc(C(=O)c2cnn3ccncc23)ccc1Cl,CN1CCCC(NC(=O)NCc2ccc3c(c2)ncn3C)C1=O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCn1ncc2ccc(NC(=O)N3CCC4NC(=O)CCC4C3)cc21,COc1cc(C(=O)c2cnn3ccncc23)ccc1Cl,CN1CCCC(NC(=O)NCc2ccc3c(c2)ncn3C)C1=O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14942528735632185,0.20224719101123595,0.17777777777777778,CCn1ncc2ccc(NC(=O)N3CCC4NC(=O)CCC4C3)cc21,COc1cc(C(=O)c2cnn3ccncc23)ccc1Cl,CN1CCCC(NC(=O)NCc2ccc3c(c2)ncn3C)C1=O,,1.0,1.0,1.0,
5066,611bd5ef4203b32e4c7ffb68b30eebecb1959e1bf2dd1ff81187ef1aef4d02db,CCOc1cc(C(=O)N(CC)C2CCN(Cc3cncn3C)C2)on1,CCOc1cc(C(=O)N(CC)C2CCN(Cc3cncn3C)C2)on1,CCCNc1cncc(C(=O)NC2CCCC(SC)C2)n1,CCc1nc(C)c(C(=O)N(C)C2CN(CCn3cccn3)C2)o1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCOc1cc(C(=O)N(CC)C2CCN(Cc3cncn3C)C2)on1,CCCNc1cncc(C(=O)NC2CCCC(SC)C2)n1,CCc1nc(C)c(C(=O)N(C)C2CN(CCn3cccn3)C2)o1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15555555555555556,0.2619047619047619,0.18888888888888888,CCOc1cc(C(=O)N(CC)C2CCN(Cc3cncn3C)C2)on1,CCCNc1cncc(C(=O)NC2CCCC(SC)C2)n1,CCc1nc(C)c(C(=O)N(C)C2CN(CCn3cccn3)C2)o1,,1.0,1.0,1.0,
2483,3bfa6cb810c0486a087e35b9078eec4e724a2d7fa58f44b315b3a000db6dd406,CC(C)(C)C1CCC(O)(CNC(=O)c2cn[nH]c2)CC1,CC(C)(C)C1CCC(O)(CNC(=O)c2cn[nH]c2)CC1,Cc1cnc(C(=O)N2CCC(NC(=O)C3CC3c3c[nH]cn3)C2)cn1,Cc1n[nH]cc1C(=O)NCC1(C)CCC(C)CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C)(C)C1CCC(O)(CNC(=O)c2cn[nH]c2)CC1,Cc1cnc(C(=O)N2CCC(NC(=O)C3CC3c3c[nH]cn3)C2)cn1,Cc1n[nH]cc1C(=O)NCC1(C)CCC(C)CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17721518987341772,0.35,0.19736842105263158,CC(C)(C)C1CCC(O)(CNC(=O)c2cn[nH]c2)CC1,Cc1cnc(C(=O)N2CCC(NC(=O)C3CC3c3c[nH]cn3)C2)cn1,Cc1n[nH]cc1C(=O)NCC1(C)CCC(C)CC1,,1.0,1.0,1.0,
6058,5f85dd690451227b13453123be954c5aaebb5c5909afe165251fbb7450e9ad43,Cc1c(Cl)cnn1CCC(=O)NCC12CC3CC(CC(C3)C1)C2,Cc1c(Cl)cnn1CCC(=O)NCC12CC3CC(CC(C3)C1)C2,Cc1cc(Cl)ccc1S(=O)(=O)N(C)C1CCCc2c1cnn2C,O=C(CCn1cc(Cl)cn1)NCC12CC3CC(CC(C3)C1)C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1c(Cl)cnn1CCC(=O)NCC12CC3CC(CC(C3)C1)C2,Cc1cc(Cl)ccc1S(=O)(=O)N(C)C1CCCc2c1cnn2C,O=C(CCn1cc(Cl)cn1)NCC12CC3CC(CC(C3)C1)C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17721518987341772,0.6226415094339622,0.175,Cc1c(Cl)cnn1CCC(=O)NCC12CC3CC(CC(C3)C1)C2,Cc1cc(Cl)ccc1S(=O)(=O)N(C)C1CCCc2c1cnn2C,O=C(CCn1cc(Cl)cn1)NCC12CC3CC(CC(C3)C1)C2,,1.0,1.0,1.0,
4776,763d9aa83e5d2b7b0d56ba51ae566993b7c56db99d7bbbbddeff4f1ae92eefb6,CCN1CCC(c2ccc(OC)cc2)C(NC(=O)c2ncc[nH]2)C1,CCN1CCC(c2ccc(OC)cc2)C(NC(=O)c2ncc[nH]2)C1,CCc1cc(C(=O)N(C)CCNc2cc(Cl)nc(C)n2)no1,COc1cccc(C2CC(O)CN2C(=O)c2cnc(C)[nH]2)c1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCN1CCC(c2ccc(OC)cc2)C(NC(=O)c2ncc[nH]2)C1,CCc1cc(C(=O)N(C)CCNc2cc(Cl)nc(C)n2)no1,COc1cccc(C2CC(O)CN2C(=O)c2cnc(C)[nH]2)c1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13636363636363635,0.24096385542168675,0.17045454545454544,CCN1CCC(c2ccc(OC)cc2)C(NC(=O)c2ncc[nH]2)C1,CCc1cc(C(=O)N(C)CCNc2cc(Cl)nc(C)n2)no1,COc1cccc(C2CC(O)CN2C(=O)c2cnc(C)[nH]2)c1,,1.0,1.0,1.0,
9065,ebb18b549da460bd065d4e57b0e6f05614e96018256eab1b1568454600489f9b,CC1CC(C[NH2+]Cc2nncn2C)CN1C(=O)Cc1cncn1C,CC1CC(C[NH2+]Cc2nncn2C)CN1C(=O)Cc1cncn1C,CSc1ccc(S(=O)(=O)NC(C)C2CCCOC2)cc1,CC1CC([NH2+]Cc2nncn2C)CN1C(=O)CCn1ccnn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1CC(C[NH2+]Cc2nncn2C)CN1C(=O)Cc1cncn1C,CSc1ccc(S(=O)(=O)NC(C)C2CCCOC2)cc1,CC1CC([NH2+]Cc2nncn2C)CN1C(=O)CCn1ccnn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08139534883720931,0.4444444444444444,0.14606741573033707,CC1CC(C[NH2+]Cc2nncn2C)CN1C(=O)Cc1cncn1C,CSc1ccc(S(=O)(=O)NC(C)C2CCCOC2)cc1,CC1CC([NH2+]Cc2nccn2C)CN1C(=O)CCn1cnnn1,,1.0,1.0,0.0,
4308,f8af8d46343f0c90135ef7f8ae219a0092d0513993785a396cc243cca645e035,CN(C)C(=O)c1ccc(Nc2cncc(OC(F)F)c2)cc1,CN(C)C(=O)c1ccc(Nc2cncc(OC(F)F)c2)cc1,COc1cc(C(=O)NC2CCN(C(=O)C(C)C)CC2O)ncn1,CCN(CC)C(=O)c1cccc(Nc2ccc(OC(F)F)nc2)c1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CN(C)C(=O)c1ccc(Nc2cncc(OC(F)F)c2)cc1,COc1cc(C(=O)NC2CCN(C(=O)C(C)C)CC2O)ncn1,CCN(CC)C(=O)c1cccc(Nc2ccc(OC(F)F)nc2)c1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13924050632911392,0.41935483870967744,0.1518987341772152,CN(C)C(=O)c1ccc(Nc2cncc(OC(F)F)c2)cc1,COc1cc(C(=O)NC2CCN(C(=O)C(C)C)CC2O)ncn1,CCN(CC)C(=O)c1cccc(Nc2ccc(OC(F)F)nc2)c1,,1.0,1.0,1.0,
7446,e3b08724545f876c9376234ae1fab43b6b57cca387547f00474398cf4d3efdd5,C=CCN1C(=O)CCC2C1CCN2C(=O)c1ccnn1CCF,C=CCN1C(=O)CCC2C1CCN2C(=O)c1ccnn1CCF,CCC1(Nc2cnc(C)c(C)n2)CCC1,C=CCN1C(=O)CCC2C1CCN2C(=O)c1cc(C)nn1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,C=CCN1C(=O)CCC2C1CCN2C(=O)c1ccnn1CCF,CCC1(Nc2cnc(C)c(C)n2)CCC1,C=CCN1C(=O)CCC2C1CCN2C(=O)c1cc(C)nn1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06493506493506493,0.6129032258064516,0.14772727272727273,C=CCN1C(=O)CCC2C1CCN2C(=O)c1ccnn1CCF,CCC1(Nc2cnc(C)c(C)n2)CCC1,C=CCN1C(=O)CCC2C1CCN2C(=O)c1cc(C)nn1C,,1.0,1.0,1.0,
7933,22e9cb7549e18ee783012b690504da9b54a84fb68fabdef1d658cdb3bdfd3d8a,CCCC(=O)NCC1CC(NC(=O)CC2CCCCC2C)C1,CCCC(=O)NCC1CC(NC(=O)CC2CCCCC2C)C1,COc1c(F)cccc1Nc1cc(Br)cnc1F,CC(C)CC(=O)NC1CC(NC(=O)CC2CCCCC2C)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCCC(=O)NCC1CC(NC(=O)CC2CCCCC2C)C1,COc1c(F)cccc1Nc1cc(Br)cnc1F,CC(C)CC(=O)NC1CC(NC(=O)CC2CCCCC2C)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02666666666666667,0.5625,0.13924050632911392,CCCC(=O)NCC1CC(NC(=O)CC2CCCCC2C)C1,COc1cccc(Nc2cc(Br)cnc2F)c1F,CC(C)CC(=O)NC1CC(NC(=O)CC2CCCCC2C)C1,,1.0,0.0,1.0,
7904,ed6b4d999020f20124a4fd61f3129abf1f2f7ef7b56cea6b046cce729f004a67,CC#Cc1cncc(Nc2ccc(CC[NH+](C)C)cc2)c1,CC#Cc1cncc(Nc2ccc(CC[NH+](C)C)cc2)c1,CC(NC(=O)c1ccccc1)C(=O)OCC1CCc2c(OC3CC3)cccc21,CC(C#N)c1ccc(Nc2ccc(OCCC[NH+](C)C)nc2)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC#Cc1cncc(Nc2ccc(CC[NH+](C)C)cc2)c1,CC(NC(=O)c1ccccc1)C(=O)OCC1CCc2c(OC3CC3)cccc21,CC(C#N)c1ccc(Nc2ccc(OCCC[NH+](C)C)nc2)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08433734939759036,0.3064516129032258,0.1125,CC#Cc1cncc(Nc2ccc(CC[NH+](C)C)cc2)c1,CC(NC(=O)c1ccccc1)C(=O)OC1CCc2c(OCC3CC3)cccc21,CC(C#N)c1ccc(Nc2ccc(OCCC[NH+](C)C)nc2)cc1,,1.0,0.0,1.0,
385,08e7eaef0d45e335d19293bbe99b1b45c0bab4aea2f07e49860ac8044bc40412,CN(CCC[NH3+])C(=O)C(=O)NC1CCC(=O)NC12CCC2,CN(CCC[NH3+])C(=O)C(=O)NC1CCC(=O)NC12CCC2,CCc1c[nH]c(C(C)C)n1)NS(=O)(=O)c1cccc2c1OCCC2,CN(CCC[NH3+])C(=O)NC1CCC(=O)NC12CCC2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CN(CCC[NH3+])C(=O)C(=O)NC1CCC(=O)NC12CCC2,,CN(CCC[NH3+])C(=O)NC1CCC(=O)NC12CCC2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.12941176470588237,CN(CCC[NH3+])C(=O)C(=O)NC1CCC(=O)NC12CCC2,CCc1cccc2c1OCCC2NS(=O)(=O)c1c[nH]c(C(C)C)n1,CN(CCC[NH3+])C(=O)NC1CCC(=O)NC12CCC2,,1.0,0.0,1.0,
8926,98f82a0600599d891c810b06ce85699f0e975f80ec9d61e49e87ba6d3440f326,CC1Cc2ccccc2N1CC[NH2+]Cc1c(Cl)cnn1C,CC1Cc2ccccc2N1CC[NH2+]Cc1c(Cl)cnn1C,Cc1cc(Nc2ccc(C#N)nc2)c(F)cc1F,CCCn1nccc1C[NH2+]CCN1c2ccccc2CC1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1Cc2ccccc2N1CC[NH2+]Cc1c(Cl)cnn1C,Cc1cc(Nc2ccc(C#N)nc2)c(F)cc1F,CCCn1nccc1C[NH2+]CCN1c2ccccc2CC1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08108108108108109,0.5892857142857143,0.10588235294117647,CC1Cc2ccccc2N1CC[NH2+]Cc1c(Cl)cnn1C,Cc1cc(F)c(Nc2ccc(C#N)nc2)cc1F,CCCn1nccc1C[NH2+]CCN1c2ccccc2CC1C,,1.0,0.0,1.0,
6382,cfb8b995dcc9660db8d2d7217beef3bdf9186c665ab8458c9a81f07add5e3628,CC(C#N)COC(=O)C12CCC(CC1)C2(C)C,CC(C#N)COC(=O)C12CCC(CC1)C2(C)C,O=c1c([N+](=O)[O-])c(N2CCOC3(CCc4ccccc43)C2)nc2ccccn12,CC(CC(C)(C)O)OC(=O)C12CCC(CC1)C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C#N)COC(=O)C12CCC(CC1)C2(C)C,O=c1c([N+](=O)[O-])c(N2CCOC3(CCc4ccccc43)C2)nc2ccccn12,CC(CC(C)(C)O)OC(=O)C12CCC(CC1)C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.046511627906976744,0.2830188679245283,0.13513513513513514,CC(C#N)COC(=O)C12CCC(CC1)C2(C)C,O=c1c([N+](=O)[O-])c(N2CCOC3(CCc4ccccc43)C2)nc2ccccn12,CC(CC(C)(C)O)OC(=O)C12CCC(CC1)C2,,1.0,1.0,1.0,
4823,1d4d0af110a5c66366313e54326fbe8d2913ee0af5576e559580e90782beb8ac,CCNc1cn2ccnc2c(N(C)C2CCCC2)n1,CCNc1cn2ccnc2c(N(C)C2CCCC2)n1,CC[NH2+]C1CCN(CC(=O)NCC2CCCN(c3ccccc3)C2)CC1,CNc1cn2ccnc2c(NC2CCCC2SC)n1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCNc1cn2ccnc2c(N(C)C2CCCC2)n1,CC[NH2+]C1CCN(CC(=O)NCC2CCCN(c3ccccc3)C2)CC1,CNc1cn2ccnc2c(NC2CCCC2SC)n1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1375,0.3870967741935484,0.15,CCNc1cn2ccnc2c(N(C)C2CCCC2)n1,CCN(CC(=O)NCC1CCN(c2ccccc2)C1)C1CCC[NH2+]CC1,CNc1cn2ccnc2c(NC2CCCC2SC)n1,,1.0,0.0,1.0,
404,d4e2955fe2225d61272aa234e61f6a7b8899e06630cf72b92ba225bf3937a34c,O=C(Nc1ccc(Br)c(F)c1)C1CC2C=CC1C2,O=C(Nc1ccc(Br)c(F)c1)C1CC2C=CC1C2,CC(C)(C)N1CC(C(=O)OCC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)CC1=O,Cc1ccc(Br)cc1NC(=O)C1CC2C=CC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C(Nc1ccc(Br)c(F)c1)C1CC2C=CC1C2,CC(C)(C)N1CC(C(=O)OCC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)CC1=O,Cc1ccc(Br)cc1NC(=O)C1CC2C=CC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12941176470588237,0.5294117647058824,0.20270270270270271,O=C(Nc1ccc(Br)c(F)c1)C1CC2C=CC1C2,CC(C)(C)N1CC(C(=O)OCC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)CC1=O,Cc1cc(Br)ccc1NC(=O)C1CC2C=CC1C2,,1.0,1.0,0.0,
1016,15277c5ee4893ed76bc441e2b5c2eabd11b3a3152fd2c78befd4818423992660,CC(C)n1nccc1Nc1ccc(OC(F)(F)F)nc1Cl,CC(C)n1nccc1Nc1ccc(OC(F)(F)F)nc1Cl,O=C(CCC(=O)Nc1c(F)cccc1F)NC1Cc2ccc(Cl)cc2C1,CCCn1nccc1Nc1ccnc(OC(F)(F)F)c1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C)n1nccc1Nc1ccc(OC(F)(F)F)nc1Cl,O=C(CCC(=O)NC1Cc2ccc(Cl)cc2C1)Nc1c(F)cccc1F,CCCn1nccc1Nc1ccnc(OC(F)(F)F)c1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08974358974358974,0.3492063492063492,0.12195121951219512,CC(C)n1nccc1Nc1ccc(OC(F)(F)F)nc1Cl,O=C(CCC(=O)NC1Cc2ccc(Cl)cc2C1)Nc1c(F)cccc1F,CCCn1nc(C)cc1Nc1cccnc1OC(F)(F)F,,1.0,1.0,0.0,
3973,0ac13d00ad17c200655627ceae1e948b7fc8677d004c88ffe67874b80ea967c4,Cc1cccc(C[NH+]2CC3CC3(C(=O)Nc3nnnn3C)C2)n1,Cc1cccc(C[NH+]2CC3CC3(C(=O)Nc3nnnn3C)C2)n1,Cc1ccc2oc(C(=O)NCC(C)Nc3nc(C)ns3)cc2c1,Cc1nsc(C(=O)NC2CC3CC(C2)[NH+](Cc2cnnn2C)C3)n1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1cccc(C[NH+]2CC3CC3(C(=O)Nc3nnnn3C)C2)n1,Cc1ccc2oc(C(=O)NCC(C)Nc3nc(C)ns3)cc2c1,Cc1nsc(C(=O)NC2CC3CC(C2)[NH+](Cc2cnnn2C)C3)n1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13186813186813187,0.2222222222222222,0.14285714285714285,Cc1cccc(C[NH+]2CC3CC3(C(=O)Nc3nnnn3C)C2)n1,Cc1ccc2oc(C(=O)NC(C)CNc3nc(C)ns3)cc2c1,Cc1nnsc1C(=O)NC1CC2CC(C1)[NH+](Cc1cn(C)nn1)C2,,1.0,0.0,0.0,
6279,c2471152a6689b7b2b1e78dbd803c7d5e6e2fd0fdba70cbafffbcf0abcae5f89,NC(=O)C1CCCC(NC(=O)Nc2ccnn2Cc2cccc3ccccc23)C1,NC(=O)C1CCCC(NC(=O)Nc2ccnn2Cc2cccc3ccccc23)C1,CCCn1c(C)nnc1SCC(=O)c1ccc2c(c1)NC(=O)C(C)O2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)NNC(=O)NC2CCCC2)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,NC(=O)C1CCCC(NC(=O)Nc2ccnn2Cc2cccc3ccccc23)C1,CCCn1c(C)nnc1SCC(=O)c1ccc2c(c1)NC(=O)C(C)O2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)NNC(=O)NC2CCCC2)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.2558139534883721,0.15384615384615385,NC(=O)C1CCCC(NC(=O)Nc2ccnn2Cc2cccc3ccccc23)C1,CCCn1c(C)nnc1SCC(=O)c1ccc2c(c1)NC(=O)C(C)O2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)NNC(=O)NC2CCCC2)cc1,,1.0,1.0,1.0,
